timestamp,gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
1788792207.248,Fist,0.000000,0.000000,0.000000,-0.104065,-0.348517,-0.029891,-0.074939,-0.651419,0.031647,0.053564,-0.654663,0.069172,0.176650,-0.686344,0.103971,-0.004495,-0.935265,-0.030054,-0.052795,-0.697543,0.069871,-0.098603,-0.519358,0.089043,-0.140768,-0.443220,0.113221,0.160605,-0.986951,0.011562,0.124398,-0.761995,0.082153,0.089638,-0.571956,0.101041,0.086047,-0.458578,0.115038,0.349727,-0.887989,0.012167,0.290627,-0.644397,0.091563,0.230506,-0.464096,0.104423,0.249439,-0.351661,0.142987,0.488568,-0.720065,0.015150,0.445440,-0.460433,0.075294,0.409680,-0.273708,0.115882,0.352269,-0.207249,0.122046
1788792207.248,Fist,0.000000,0.000000,0.000000,-0.274992,-0.145621,0.010975,-0.437669,-0.406056,-0.003654,-0.407728,-0.637118,0.001753,-0.366017,-0.785743,0.002270,-0.451309,-0.833637,0.005536,-0.399687,-0.663413,-0.083306,-0.312310,-0.490798,-0.051203,-0.292438,-0.401208,0.006765,-0.345299,-0.936969,-0.053453,-0.265146,-0.711967,-0.065880,-0.208974,-0.554120,-0.046791,-0.181975,-0.427603,0.003927,-0.209349,-0.912514,-0.010867,-0.165620,-0.764909,-0.046074,-0.110188,-0.589013,-0.051673,-0.064290,-0.483537,-0.010139,-0.109501,-0.839366,-0.016993,-0.060101,-0.793552,-0.104872,-0.016593,-0.642966,-0.052754,0.041960,-0.545046,-0.004515
1788792207.248,Fist,0.000000,0.000000,0.000000,-0.313041,-0.120746,-0.056771,-0.489122,-0.461123,0.048785,-0.416455,-0.532117,0.084217,-0.318359,-0.615653,0.125742,-0.608469,-0.717795,-0.019698,-0.557810,-0.506374,0.082711,-0.372808,-0.318298,0.107965,-0.353359,-0.217907,0.147041,-0.523527,-0.851255,0.035834,-0.359375,-0.635109,0.058434,-0.285405,-0.511438,0.145058,-0.201515,-0.387122,0.138478,-0.343689,-0.910024,0.005186,-0.182406,-0.681132,0.112646,-0.106233,-0.524057,0.126018,-0.025259,-0.418081,0.157839,-0.116470,-0.900386,0.019127,0.016198,-0.686184,0.067021,0.145288,-0.517387,0.119545,0.208188,-0.431827,0.134097
1788792207.248,Fist,0.000000,0.000000,0.000000,-0.191927,-0.168700,-0.022812,-0.300876,-0.517662,-0.007011,-0.135671,-0.633815,-0.123284,0.062069,-0.715868,-0.177626,-0.239919,-0.944239,-0.012072,-0.179993,-0.736490,-0.079613,-0.183816,-0.541633,-0.079189,-0.170433,-0.443710,-0.023349,-0.100332,-0.994835,-0.015360,-0.093943,-0.752587,-0.076002,-0.063020,-0.575499,-0.049679,-0.074639,-0.480468,-0.021366,0.014107,-0.947451,-0.014945,0.023502,-0.798069,-0.057921,0.078863,-0.572096,-0.069400,0.068142,-0.488926,-0.024228,0.146445,-0.849973,-0.015915,0.157809,-0.750242,-0.081110,0.136708,-0.622555,-0.021932,0.183709,-0.478185,-0.023199
1788792207.248,Fist,0.000000,0.000000,0.000000,-0.194610,-0.301680,-0.056395,-0.189112,-0.628319,0.065100,-0.068001,-0.670783,0.114384,0.047087,-0.682792,0.117968,-0.179157,-0.935970,-0.031949,-0.178710,-0.719427,0.087293,-0.208456,-0.504324,0.126950,-0.200230,-0.398646,0.152314,-0.006348,-0.999838,0.016826,-0.004171,-0.752352,0.055730,-0.018594,-0.559809,0.117858,-0.011611,-0.450579,0.156233,0.192753,-0.922183,-0.019887,0.143863,-0.683433,0.109413,0.142259,-0.510078,0.158383,0.162045,-0.345879,0.140098,0.343892,-0.821355,0.010918,0.325665,-0.569710,0.093784,0.338934,-0.390149,0.144218,0.363597,-0.264378,0.159248
1788792207.248,Fist,0.000000,0.000000,0.000000,-0.128596,-0.270237,0.023699,-0.122246,-0.547835,-0.025806,-0.079791,-0.739175,-0.002971,-0.016772,-0.829653,-0.004895,0.042507,-0.918692,0.000821,0.005979,-0.766951,-0.059205,-0.036116,-0.597434,-0.031470,-0.031466,-0.445718,-0.007328,0.175302,-0.984505,0.004346,0.117963,-0.738050,-0.051183,0.111021,-0.580665,-0.017712,0.076306,-0.430138,0.020560,0.299795,-0.897598,0.005317,0.217832,-0.696892,-0.037256,0.228334,-0.544910,-0.021420,0.185532,-0.429164,-0.001799,0.340524,-0.764520,0.032205,0.355176,-0.689313,-0.058156,0.320868,-0.521836,-0.035108,0.272437,-0.402529,0.022737
1788792207.248,Fist,0.000000,0.000000,0.000000,-0.118430,-0.282050,-0.037408,-0.135897,-0.638547,0.047590,-0.045803,-0.664252,0.102537,0.107228,-0.663148,0.146107,-0.101210,-0.976440,-0.072249,-0.141401,-0.746438,0.052513,-0.154176,-0.504297,0.091334,-0.180446,-0.396630,0.150348,0.060859,-0.997752,-0.028047,0.028718,-0.785508,0.098302,0.033902,-0.580441,0.131313,0.032348,-0.475745,0.163414,0.289981,-0.931745,-0.010044,0.274760,-0.683298,0.087865,0.227632,-0.481371,0.118408,0.207293,-0.329089,0.168094,0.449753,-0.796737,0.014217,0.439787,-0.550039,0.129305,0.402917,-0.355824,0.125736,0.375092,-0.213451,0.130693
1788792207.248,Fist,0.000000,0.000000,0.000000,-0.181190,-0.225710,0.020721,-0.223911,-0.504950,0.000056,-0.134905,-0.757308,0.024651,-0.061155,-0.870175,-0.005291,-0.118342,-0.946919,0.014241,-0.126128,-0.776855,-0.061743,-0.109289,-0.597830,-0.018387,-0.115411,-0.454843,0.008425,0.035521,-0.999312,-0.010672,0.006126,-0.762354,-0.065672,0.031826,-0.588430,-0.031929,0.011870,-0.478095,0.021889,0.140017,-0.939506,0.016303,0.121092,-0.785012,-0.056982,0.120984,-0.614121,-0.038087,0.110059,-0.480249,0.027358,0.255410,-0.807786,0.015081,0.263900,-0.762147,-0.029540,0.229323,-0.584728,-0.037596,0.266123,-0.458213,0.025173
1788792207.248,Fist,0.000000,0.000000,0.000000,-0.271920,-0.163607,-0.037981,-0.443967,-0.523647,0.060668,-0.298603,-0.625867,0.090571,-0.205138,-0.678455,0.113860,-0.523868,-0.825954,-0.070879,-0.426025,-0.577893,0.076634,-0.360556,-0.393351,0.125256,-0.308658,-0.264618,0.156354,-0.341582,-0.927908,-0.006137,-0.285704,-0.722475,0.102469,-0.195424,-0.481445,0.169850,-0.161087,-0.425110,0.167805,-0.133617,-0.990716,0.025055,-0.098499,-0.726605,0.096969,0.025141,-0.540763,0.131866,0.082092,-0.400469,0.147000,0.065513,-0.887664,0.034122,0.173094,-0.679746,0.102334,0.224885,-0.473926,0.126361,0.294394,-0.351786,0.140513
1788792207.248,Fist,0.000000,0.000000,0.000000,-0.287789,-0.098223,0.010875,-0.478740,-0.391396,0.028317,-0.336418,-0.560319,-0.109482,-0.213612,-0.713298,-0.135407,-0.538847,-0.806576,-0.015386,-0.425904,-0.637706,-0.065641,-0.385633,-0.508473,-0.016937,-0.363525,-0.365533,0.004575,-0.430610,-0.901764,0.037388,-0.336876,-0.705961,-0.042473,-0.277594,-0.555058,-0.000942,-0.208954,-0.422332,-0.022439,-0.309797,-0.903863,0.011692,-0.260128,-0.766815,-0.069920,-0.165879,-0.592735,-0.021947,-0.101832,-0.506865,0.006715,-0.140809,-0.873168,0.012920,-0.133578,-0.792848,-0.079271,-0.060179,-0.638493,-0.033233,0.004023,-0.523427,0.018728
1788792207.248,Fist,0.000000,0.000000,0.000000,-0.027173,-0.344322,-0.021589,0.156735,-0.657510,0.067242,0.263722,-0.614175,0.083068,0.393902,-0.547317,0.116107,0.319131,-0.944512,-0.050738,0.160173,-0.701298,0.085308,0.064547,-0.540290,0.117559,-0.030304,-0.432006,0.166244,0.494690,-0.868972,-0.013029,0.331535,-0.638353,0.098858,0.288523,-0.488063,0.136436,0.191893,-0.397728,0.161957,0.615256,-0.712843,-0.003081,0.509943,-0.511048,0.093396,0.428627,-0.322057,0.127421,0.357710,-0.241377,0.148161,0.744096,-0.544278,0.036221,0.580987,-0.295324,0.075013,0.531697,-0.121330,0.149011,0.434860,-0.027690,0.175032
1788792207.248,Fist,0.000000,0.000000,0.000000,-0.271501,-0.107790,0.001950,-0.454630,-0.346931,0.008850,-0.520657,-0.588996,0.015500,-0.573339,-0.644530,-0.005425,-0.574024,-0.748140,-0.004793,-0.473147,-0.593494,-0.037274,-0.385033,-0.441177,-0.032361,-0.367764,-0.355030,-0.003480,-0.485548,-0.874052,0.016658,-0.363317,-0.686832,-0.027959,-0.302380,-0.474744,-0.030267,-0.240780,-0.406622,-0.012287,-0.349902,-0.891574,-0.008855,-0.301299,-0.718954,-0.069137,-0.204055,-0.563674,-0.046027,-0.116854,-0.478490,0.004825,-0.179948,-0.807752,0.012635,-0.187628,-0.788372,-0.054002,-0.076805,-0.629679,-0.028828,-0.044927,-0.547488,0.001508
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.033864,-0.183764,-0.028712,-0.043893,-0.339276,-0.027388,0.039149,-0.349760,0.029357,0.093605,-0.320650,0.035285,0.100799,-0.503476,-0.015658,0.153023,-0.674273,-0.023577,0.194009,-0.814595,-0.034347,0.190554,-0.944016,-0.060658,0.205827,-0.480092,0.015162,0.277127,-0.664564,-0.000711,0.330381,-0.804174,-0.045965,0.402075,-0.914756,-0.039455,0.276153,-0.429156,0.001208,0.234772,-0.320228,0.056774,0.186998,-0.211650,0.068265,0.155107,-0.166326,0.097975,0.334026,-0.321059,0.011580,0.291540,-0.208538,0.050639,0.244690,-0.105559,0.084974,0.229366,-0.057687,0.074737
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.063519,-0.158796,-0.011976,-0.038059,-0.305777,0.006995,0.073850,-0.346075,-0.002204,0.156728,-0.348054,0.002352,0.069473,-0.505130,-0.000225,0.135939,-0.648290,-0.015567,0.162858,-0.784486,-0.019857,0.204628,-0.898285,0.001935,0.163525,-0.518487,-0.004676,0.207348,-0.685579,-0.013679,0.264767,-0.827248,0.003226,0.290833,-0.956730,0.009119,0.226884,-0.477858,-0.001835,0.194437,-0.391277,-0.050316,0.157890,-0.295378,-0.025646,0.133645,-0.225688,-0.008399,0.266921,-0.384820,0.005123,0.238208,-0.366515,-0.032223,0.227901,-0.269485,-0.021298,0.202726,-0.207087,0.016106
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.079082,-0.142638,-0.016254,-0.160328,-0.290137,-0.028022,-0.089018,-0.321371,0.036537,-0.027866,-0.339384,0.041174,-0.083490,-0.492885,-0.002059,-0.107497,-0.687720,-0.035133,-0.110533,-0.833898,-0.041083,-0.183184,-0.954563,-0.068214,0.009266,-0.535215,-0.014433,0.023374,-0.730286,-0.018221,0.025670,-0.875695,-0.044721,0.058814,-0.997290,-0.044198,0.108316,-0.502912,-0.005757,0.114956,-0.344753,0.045622,0.107773,-0.247821,0.065073,0.127011,-0.190504,0.095202,0.218345,-0.416739,0.017032,0.212998,-0.285353,0.058650,0.217576,-0.203216,0.070859,0.206972,-0.126171,0.089261
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.131446,-0.097657,0.001241,-0.201119,-0.242351,-0.011801,-0.120720,-0.346024,0.002898,-0.030653,-0.389370,-0.005624,-0.175755,-0.494285,-0.002188,-0.215119,-0.668972,-0.007964,-0.231511,-0.785981,-0.017407,-0.268656,-0.910468,-0.017266,-0.109373,-0.532970,-0.014064,-0.147435,-0.714453,-0.012302,-0.176674,-0.843371,-0.004816,-0.204377,-0.978887,-0.003064,-0.045823,-0.518695,-0.013327,-0.037492,-0.415943,-0.047870,-0.013373,-0.316728,-0.012657,0.004246,-0.259424,-0.010247,0.038954,-0.462058,-0.008506,0.035252,-0.443144,-0.039672,0.047158,-0.330110,-0.032508,0.070332,-0.272343,-0.019480
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.066013,-0.145409,-0.006664,-0.133078,-0.284386,-0.024743,-0.078091,-0.337952,0.037707,-0.006052,-0.365632,0.066683,-0.053256,-0.503901,0.001539,-0.082977,-0.688483,-0.027960,-0.094744,-0.822466,-0.036353,-0.163057,-0.959646,-0.058133,0.025069,-0.534460,0.007931,0.023840,-0.718767,-0.001466,0.033341,-0.880138,-0.019520,0.076080,-0.996158,-0.043360,0.139625,-0.507068,-0.001412,0.140594,-0.366826,0.048461,0.123689,-0.253587,0.068398,0.122832,-0.213111,0.087429,0.235945,-0.433980,0.014420,0.218238,-0.300196,0.064485,0.225375,-0.190677,0.074966,0.215851,-0.135718,0.094903
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.127345,-0.072010,-0.010849,-0.217951,-0.216990,-0.019247,-0.150569,-0.313580,-0.009248,-0.097793,-0.383421,-0.003246,-0.255154,-0.446296,0.002493,-0.309014,-0.599565,-0.007553,-0.385370,-0.713659,-0.005381,-0.423984,-0.842457,-0.002846,-0.195664,-0.511565,0.000352,-0.270144,-0.675775,-0.012628,-0.319271,-0.814513,-0.011667,-0.366756,-0.930308,0.004223,-0.138034,-0.493183,0.002060,-0.096198,-0.405689,-0.033102,-0.054874,-0.298820,-0.014528,-0.033398,-0.259317,0.008749,-0.050081,-0.465367,0.002548,-0.044035,-0.429290,-0.038450,-0.005703,-0.353054,-0.022373,0.032688,-0.291140,-0.016290
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.126356,-0.112422,-0.029609,-0.254564,-0.215654,-0.032060,-0.208714,-0.288874,0.035445,-0.140151,-0.322283,0.048656,-0.267871,-0.435625,-0.022204,-0.330662,-0.596898,-0.037272,-0.403899,-0.728363,-0.037797,-0.516283,-0.805556,-0.066889,-0.180269,-0.497741,-0.007376,-0.243777,-0.694185,-0.015605,-0.301679,-0.821595,-0.037844,-0.309120,-0.949645,-0.051182,-0.065057,-0.495819,0.000546,-0.019640,-0.365024,0.035425,0.015490,-0.277858,0.066790,0.044774,-0.217118,0.076813,0.038609,-0.468591,0.009247,0.106701,-0.352309,0.047328,0.107080,-0.252992,0.053588,0.138331,-0.218848,0.090843
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.129510,-0.083461,0.007017,-0.235477,-0.215214,-0.010147,-0.170965,-0.324084,0.011287,-0.105534,-0.374792,0.002664,-0.255804,-0.472348,-0.000404,-0.342005,-0.617260,-0.007835,-0.370659,-0.728977,-0.001268,-0.424288,-0.846672,0.005526,-0.212964,-0.507396,-0.003143,-0.283402,-0.687961,-0.000177,-0.337140,-0.815249,-0.002989,-0.374279,-0.927315,0.001680,-0.158096,-0.518145,0.006304,-0.095223,-0.417001,-0.046048,-0.068011,-0.330048,-0.014468,-0.025003,-0.266136,0.005223,-0.057748,-0.468240,-0.005372,-0.042409,-0.444703,-0.038802,-0.008640,-0.370782,-0.020228,0.026437,-0.284174,0.004371
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.164203,-0.081071,-0.032393,-0.307431,-0.145576,-0.034257,-0.270119,-0.220144,0.018541,-0.222122,-0.263224,0.047445,-0.364629,-0.365882,-0.016001,-0.462085,-0.501181,-0.041376,-0.563533,-0.596122,-0.044740,-0.687787,-0.669006,-0.059119,-0.298155,-0.441938,-0.018430,-0.402085,-0.612683,-0.036318,-0.489105,-0.721031,-0.052756,-0.535027,-0.842927,-0.056751,-0.204018,-0.467177,0.006635,-0.116558,-0.367267,0.047845,-0.078146,-0.292129,0.041602,-0.048410,-0.232025,0.075887,-0.081169,-0.463338,0.012336,-0.007206,-0.369772,0.045407,0.042739,-0.270070,0.067375,0.085944,-0.229452,0.078283
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.045804,-0.162406,0.004965,-0.022238,-0.324059,0.010782,0.098793,-0.360914,0.009660,0.179800,-0.359255,0.005554,0.124148,-0.522412,0.010008,0.178635,-0.674441,-0.005772,0.229226,-0.778543,0.003433,0.277739,-0.913105,0.007439,0.190287,-0.526772,0.015111,0.253964,-0.692521,0.015892,0.309336,-0.828632,0.011848,0.357141,-0.934050,-0.000750,0.229919,-0.466417,0.007597,0.193756,-0.391713,-0.025815,0.169609,-0.284740,-0.013663,0.157630,-0.224569,-0.000443,0.276040,-0.384525,0.010229,0.273005,-0.360570,-0.017817,0.224134,-0.248832,-0.016804,0.234650,-0.206128,0.020142
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.162430,-0.074802,-0.022242,-0.286545,-0.159695,-0.042236,-0.244886,-0.228569,0.019869,-0.221032,-0.286026,0.054509,-0.336176,-0.379965,-0.013352,-0.434439,-0.536163,-0.040174,-0.529892,-0.608885,-0.052341,-0.647824,-0.698989,-0.072558,-0.269807,-0.443980,-0.007270,-0.371793,-0.616858,-0.017939,-0.435920,-0.743639,-0.047440,-0.470511,-0.880723,-0.054276,-0.164571,-0.451253,0.017130,-0.086223,-0.362598,0.049863,-0.040528,-0.278556,0.067914,-0.007273,-0.201299,0.091698,-0.042784,-0.450882,0.014142,0.013282,-0.348618,0.048247,0.060480,-0.264220,0.051608,0.096579,-0.202033,0.088460
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.121263,-0.086228,-0.008289,-0.212341,-0.225100,-0.007544,-0.155651,-0.314224,-0.002454,-0.098601,-0.381956,-0.002547,-0.258119,-0.464139,0.009345,-0.328885,-0.600527,0.009710,-0.362606,-0.718220,-0.012250,-0.423805,-0.835781,0.000437,-0.189716,-0.493442,0.006586,-0.275480,-0.657593,-0.003179,-0.356870,-0.803177,-0.017631,-0.388230,-0.921493,-0.011313,-0.143163,-0.508449,0.000571,-0.096712,-0.401006,-0.029456,-0.044520,-0.330505,0.002771,-0.030944,-0.266357,0.021132,-0.062324,-0.465009,-0.011900,-0.054400,-0.446478,-0.025831,-0.006171,-0.345316,-0.007384,0.035059,-0.286565,0.011443
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.174758,-0.070449,-0.018642,-0.279685,-0.166592,-0.051097,-0.258824,-0.236962,0.032819,-0.201223,-0.279016,0.046811,-0.334445,-0.362526,-0.024636,-0.441683,-0.526068,-0.026629,-0.532020,-0.610185,-0.048775,-0.641796,-0.693571,-0.071046,-0.267834,-0.445112,-0.001248,-0.362485,-0.617249,-0.019929,-0.432678,-0.744803,-0.038461,-0.489292,-0.870996,-0.044275,-0.186582,-0.465569,-0.003528,-0.115372,-0.357539,0.051467,-0.056138,-0.272564,0.055432,-0.025422,-0.225013,0.095054,-0.039370,-0.473331,0.008389,0.025464,-0.349293,0.065698,0.073620,-0.288506,0.076213,0.101017,-0.204083,0.089475
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.067997,-0.131391,-0.016002,-0.046848,-0.313287,-0.022372,0.054048,-0.343727,-0.023840,0.176140,-0.352110,-0.018175,0.089714,-0.532811,-0.012469,0.126437,-0.682675,-0.014915,0.172345,-0.793730,-0.006458,0.192870,-0.937087,-0.011711,0.135996,-0.542268,-0.020005,0.184178,-0.701265,-0.010804,0.235215,-0.840076,-0.023218,0.263959,-0.964492,0.008976,0.211635,-0.473614,-0.014506,0.175774,-0.383545,-0.031279,0.155349,-0.280841,-0.033650,0.142738,-0.230116,-0.008584,0.258760,-0.400791,-0.018075,0.247020,-0.366638,-0.041421,0.219564,-0.259847,-0.020696,0.204856,-0.211230,-0.012578
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.141892,-0.094823,-0.035848,-0.239241,-0.209159,-0.053890,-0.199286,-0.263242,0.012138,-0.156299,-0.301311,0.033905,-0.249948,-0.414627,-0.023612,-0.343279,-0.571323,-0.060811,-0.400565,-0.692140,-0.049629,-0.497665,-0.797850,-0.087318,-0.190447,-0.479444,-0.005100,-0.247402,-0.659300,-0.025336,-0.312949,-0.801571,-0.043951,-0.328833,-0.941545,-0.073225,-0.073935,-0.489091,-0.013841,-0.042040,-0.355671,0.030885,0.000984,-0.275109,0.053423,0.017526,-0.208441,0.063369,0.034219,-0.454540,-0.003447,0.078470,-0.333093,0.037200,0.109958,-0.250083,0.050028,0.137177,-0.194738,0.054839
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.150684,-0.082485,-0.000945,-0.239806,-0.198132,0.002957,-0.172665,-0.321738,0.004754,-0.122208,-0.375606,0.004285,-0.272155,-0.434355,0.002574,-0.347039,-0.575574,0.009895,-0.399084,-0.688346,-0.000424,-0.463192,-0.811390,0.000422,-0.236658,-0.501826,-0.006496,-0.306162,-0.646852,0.007978,-0.368978,-0.776086,0.001615,-0.442346,-0.896844,0.000976,-0.161723,-0.491935,0.008950,-0.129844,-0.407199,-0.053795,-0.074649,-0.327085,-0.000330,-0.030832,-0.268196,-0.006221,-0.085457,-0.474027,0.013681,-0.067687,-0.440761,-0.037759,-0.024258,-0.348644,-0.013321,-0.008183,-0.299679,0.003504
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.079208,-0.156492,-0.009112,-0.139644,-0.301570,-0.043267,-0.074365,-0.339751,0.042081,0.008144,-0.330864,0.051733,-0.051950,-0.498155,-0.020716,-0.020466,-0.701179,-0.030696,-0.016509,-0.811302,-0.047175,-0.068351,-0.962747,-0.064254,0.075878,-0.522573,-0.000475,0.084694,-0.711802,-0.014387,0.108622,-0.858563,-0.029245,0.164605,-0.985172,-0.048387,0.149598,-0.464241,-0.002498,0.170030,-0.338265,0.037744,0.144766,-0.237504,0.073373,0.125429,-0.183872,0.069848,0.271191,-0.400455,0.034855,0.238197,-0.255730,0.050652,0.239599,-0.161703,0.065694,0.216505,-0.097454,0.079487
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.065291,-0.170108,0.006792,-0.073555,-0.331590,0.005720,0.015926,-0.359404,0.021328,0.122419,-0.387080,0.024000,0.041633,-0.532611,0.001176,0.081389,-0.684188,0.016281,0.105238,-0.800956,0.015936,0.130154,-0.926026,0.021752,0.123953,-0.550644,0.023032,0.135035,-0.709676,0.009536,0.184937,-0.840720,0.016036,0.209622,-0.977722,0.010885,0.173890,-0.497976,-0.002628,0.149044,-0.398441,-0.016752,0.118342,-0.324096,-0.007465,0.112967,-0.265818,0.017979,0.210874,-0.413051,0.020174,0.202912,-0.406570,-0.023603,0.194320,-0.294790,0.003496,0.164237,-0.235088,0.002564
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.116238,-0.153891,-0.012026,-0.197692,-0.252104,-0.025804,-0.142867,-0.307723,0.013509,-0.100354,-0.324323,0.047294,-0.189254,-0.471322,-0.022045,-0.231172,-0.622180,-0.026541,-0.281651,-0.748245,-0.049343,-0.389357,-0.870760,-0.054232,-0.101966,-0.513312,0.000603,-0.142608,-0.700868,-0.011431,-0.181110,-0.832053,-0.038746,-0.174971,-0.983298,-0.050109,-0.007511,-0.506050,0.004775,0.030097,-0.368344,0.052967,0.045440,-0.290662,0.065546,0.064857,-0.239216,0.083508,0.096391,-0.460420,0.023579,0.131439,-0.361306,0.032465,0.154594,-0.269762,0.067392,0.178479,-0.180694,0.076526
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.097719,-0.123457,-0.005158,-0.146202,-0.263104,-0.002883,-0.085256,-0.342718,-0.005906,0.009118,-0.388240,0.001280,-0.142158,-0.493185,-0.007228,-0.143466,-0.645516,-0.018069,-0.158695,-0.777365,-0.012510,-0.197493,-0.904752,-0.008761,-0.068636,-0.545978,-0.006194,-0.098564,-0.703095,0.002535,-0.124635,-0.852779,-0.003317,-0.136899,-0.990576,-0.004168,-0.007581,-0.516560,-0.018908,0.016987,-0.429036,-0.035604,0.023334,-0.334233,-0.023616,0.028874,-0.252625,-0.009554,0.064280,-0.468152,-0.010886,0.080712,-0.442543,-0.045668,0.089760,-0.328121,-0.018962,0.110364,-0.279216,0.000335
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.036277,-0.171457,-0.025940,-0.044514,-0.327236,-0.046298,0.045534,-0.338511,0.030161,0.111099,-0.336389,0.029509,0.120280,-0.477174,-0.026522,0.187483,-0.651155,-0.052236,0.221552,-0.794814,-0.066303,0.226968,-0.924724,-0.080706,0.203988,-0.457459,-0.021843,0.304190,-0.642849,-0.031162,0.362394,-0.781042,-0.058998,0.470055,-0.880127,-0.066519,0.289306,-0.413835,-0.015477,0.251652,-0.273124,0.037193,0.189937,-0.173759,0.047165,0.179946,-0.130716,0.061469,0.355738,-0.298913,0.006039,0.281038,-0.186610,0.029408,0.255140,-0.102633,0.047796,0.224953,-0.036144,0.053773
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.137687,-0.072421,-0.005515,-0.257697,-0.203126,0.015605,-0.176313,-0.294589,0.001504,-0.125333,-0.370364,-0.000393,-0.305121,-0.424320,0.007157,-0.377671,-0.569298,0.003475,-0.435313,-0.687832,0.004924,-0.510696,-0.795295,-0.004804,-0.256449,-0.464756,-0.007156,-0.344138,-0.641260,0.014590,-0.409502,-0.758619,0.008277,-0.470168,-0.882374,0.018911,-0.184421,-0.487117,0.003306,-0.136026,-0.403634,-0.043303,-0.087301,-0.312294,-0.021035,-0.060117,-0.250136,0.017288,-0.100914,-0.461347,0.005683,-0.074914,-0.445151,-0.029432,-0.027466,-0.363825,-0.014076,0.006202,-0.284124,-0.003424
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.070162,-0.177885,-0.014555,-0.098606,-0.315082,-0.038125,-0.041665,-0.345657,0.048668,0.022569,-0.356356,0.056262,-0.014012,-0.497377,-0.016993,0.017082,-0.694013,-0.027998,0.022190,-0.815267,-0.058126,-0.018348,-0.948239,-0.068732,0.089538,-0.510326,0.014923,0.139759,-0.704953,-0.017370,0.162727,-0.863222,-0.032981,0.226978,-0.972448,-0.053166,0.179087,-0.466354,-0.009132,0.149966,-0.325858,0.041500,0.133923,-0.239450,0.062692,0.127593,-0.169343,0.070000,0.275376,-0.385477,0.014953,0.260891,-0.261963,0.054789,0.234545,-0.161255,0.060846,0.209989,-0.099527,0.083180
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.146307,-0.096047,-0.024457,-0.231692,-0.222194,-0.001510,-0.168480,-0.328701,0.000700,-0.098541,-0.381243,0.007301,-0.257280,-0.471299,0.002307,-0.331989,-0.612826,-0.005739,-0.360876,-0.734526,-0.017532,-0.429804,-0.835971,-0.009529,-0.235729,-0.516237,-0.002115,-0.278290,-0.680825,0.001745,-0.332628,-0.817256,-0.004423,-0.388163,-0.921553,-0.008355,-0.153761,-0.502403,0.005440,-0.101881,-0.411517,-0.028124,-0.073982,-0.332993,-0.026433,-0.056527,-0.255482,-0.006099,-0.070358,-0.456957,-0.002697,-0.042977,-0.446448,-0.041836,-0.008250,-0.350001,-0.021709,0.023588,-0.290188,0.001071
1788792207.248,Peace,0.000000,0.000000,0.000000,-0.027612,-0.171991,-0.016219,-0.017421,-0.320584,-0.025255,0.064817,-0.327570,0.027231,0.116780,-0.295307,0.044489,0.160490,-0.480205,-0.023104,0.210348,-0.636969,-0.032145,0.280403,-0.762962,-0.049739,0.266609,-0.901601,-0.075317,0.246026,-0.462593,0.005541,0.328683,-0.619012,-0.015251,0.419626,-0.753078,-0.032774,0.513945,-0.856645,-0.044958,0.314408,-0.385580,0.007607,0.258687,-0.273476,0.046844,0.212817,-0.166712,0.063061,0.159624,-0.124073,0.074466,0.373344,-0.265444,0.014410,0.292772,-0.143543,0.044924,0.251107,-0.069066,0.066630,0.221942,0.002363,0.091310
